oof_rf,oof_xgb,oof_cat,oof_et
0.78,0.8976019620895386,0.9589729171991481,0.8266666666666667
0.07333333333333333,0.033096473664045334,0.03629739628594101,0.16666666666666666
0.08333333333333333,0.042593762278556824,0.033866800300916454,0.07666666666666666
0.2546955375326627,0.11976692825555801,0.10608070861847499,0.23207175925925924
0.8733333333333333,0.9612571001052856,0.9744746159608098,0.8033333333333333
0.0033333333333333335,0.015983980149030685,0.009969790156478284,0.016666666666666666
0.011275045537340619,0.019718067720532417,0.010154847615527563,0.0033333333333333335
0.47130025918835683,0.4557105302810669,0.44697690101437304,0.3186863425925926
0.7358486411454541,0.753822922706604,0.7259233201179052,0.5633333333333334
0.03,0.04085763543844223,0.09280844558604118,0.14333333333333334
0.16,0.11552824825048447,0.07748880570009896,0.07666666666666666
0.6184085727765414,0.7613538503646851,0.6944005506857577,0.6107175925925926
0.5323350117997626,0.5139180421829224,0.6233884768864755,0.5066666666666667
0.036850823749515836,0.03933660313487053,0.0321613493651092,0.12666666666666668
0.21333333333333335,0.1743965744972229,0.2636081646060352,0.21333333333333335
0.41232579976236855,0.35498374700546265,0.5434995146392068,0.3433333333333333
0.915695546923093,0.9653636813163757,0.9229653747292595,0.9066666666666666
0.15666666666666668,0.05885300412774086,0.08566528982355148,0.3566666666666667
0.14,0.11765167862176895,0.1774151653205721,0.12666666666666668
0.36260127090519345,0.3258485496044159,0.376512826993239,0.4066666666666667
0.9833333333333333,0.9579124450683594,0.982812158578484,0.91
0.056666666666666664,0.032118868082761765,0.019250333437215637,0.04
0.05,0.037335239350795746,0.023890658166262655,0.05
0.37385950883046887,0.5186014771461487,0.5824450957169969,0.47
0.8366666666666667,0.9711443781852722,0.9894881505699945,0.96
0.0,0.0125968586653471,0.005064287823507835,0.0033333333333333335
0.10524044009978596,0.05249151214957237,0.03654580854051034,0.05333333333333334
0.7310783210477212,0.9267801642417908,0.8108911962882726,0.6266666666666667
0.7224963864750449,0.7086902856826782,0.7598626655942775,0.6966666666666667
0.29,0.29025450348854065,0.2128540017877328,0.25333333333333335
0.20333333333333334,0.12157367914915085,0.05337540950696441,0.09333333333333334
0.9,0.9569865465164185,0.9738275505159284,0.9166666666666666
0.59052487808581,0.7469276785850525,0.6258641031166275,0.5733333333333334
0.08465485418973792,0.045486681163311005,0.07539463159168491,0.10666666666666667
0.22634913854478142,0.1962771862745285,0.20425506521105333,0.21333333333333335
0.5028642303509564,0.6369616389274597,0.8268349068887207,0.6933333333333334
0.9265089335566722,0.9567641019821167,0.9533595193932033,0.92
0.056666666666666664,0.028490491211414337,0.03469602110851224,0.1
0.08666666666666667,0.033735208213329315,0.06452156982605514,0.1
0.7466666666666667,0.9248625636100769,0.8868178661083382,0.7133333333333334
0.7392128203311268,0.8479024767875671,0.6788771068702679,0.7666666666666667
0.06403887794727207,0.04442520812153816,0.03522558847923014,0.05333333333333334
0.08333333333333333,0.0613408237695694,0.02834316250096412,0.03333333333333333
0.7150525264969962,0.8993474245071411,0.8937878892031909,0.6866666666666666
0.8533333333333334,0.9772597551345825,0.9902207222544583,0.93
0.09333333333333334,0.08918311446905136,0.04170507520499353,0.03333333333333333
0.011686423064374,0.014598875306546688,0.013743472110201011,0.013333333333333334
0.6912423707588363,0.913009524345398,0.887593945161797,0.6933333333333334
0.7354567246029659,0.8752524852752686,0.812319640628381,0.76
0.1,0.034086473286151886,0.05066630712277351,0.03
0.3333333333333333,0.4244982600212097,0.3286392755359833,0.19
0.7127605146188224,0.8386783003807068,0.7001994739352119,0.7033333333333334
0.800537418902254,0.9324332475662231,0.9548090564805417,0.9533333333333334
0.04666666666666667,0.04401243105530739,0.034892630692834346,0.1
0.21968247187811477,0.1886255145072937,0.4081570385873843,0.37333333333333335
0.7019036256083617,0.9178300499916077,0.8821967797791133,0.8166666666666667
0.8351981614599086,0.9481393694877625,0.8668333862456853,0.7866666666666666
0.04666666666666667,0.04033553600311279,0.02300265542255357,0.07333333333333333
0.043333333333333335,0.04598374664783478,0.028190864813805245,0.02666666666666667
0.81,0.9234509468078613,0.9665106172466751,0.82
0.93,0.9680689573287964,0.9783053592603176,0.8933333333333333
0.06694497455470738,0.021647298708558083,0.033799241281817285,0.09333333333333334
0.016666666666666666,0.01863718032836914,0.009423081523263994,0.0
0.7630079278971327,0.9101089239120483,0.8781801797799997,0.7533333333333333
0.9766666666666667,0.9850453734397888,0.990761213561652,0.9766666666666667
0.0033333333333333335,0.017089074477553368,0.007535331135665124,0.006666666666666667
0.05968792126317133,0.018402548506855965,0.028113355288119136,0.02
0.5762308011623081,0.5840041041374207,0.7019482016108937,0.5873726851851852
0.7233333333333334,0.9293842315673828,0.9288798826371217,0.86
0.33,0.5511327385902405,0.2989110702079008,0.41333333333333333
0.26,0.16077309846878052,0.3570126812668108,0.22
0.654788029925187,0.7168703079223633,0.8180453539297518,0.75
0.44565844992227405,0.5610461831092834,0.6780739159349318,0.5333333333333333
0.17,0.10351714491844177,0.15649325901407948,0.3433333333333333
0.12333333333333334,0.04501664638519287,0.03983628821239358,0.07666666666666666
0.23666666666666666,0.11891355365514755,0.5157674958556957,0.21
0.8166666666666667,0.940298855304718,0.9772565246602537,0.9366666666666666
0.08,0.05802146717905998,0.02378524618046481,0.03
0.17333333333333334,0.1118321493268013,0.24868351710206246,0.24666666666666667
0.3566666666666667,0.4028013050556183,0.4939194290066943,0.4007523148148149
0.8733333333333333,0.9691594243049622,0.9894183516558505,0.9666666666666667
0.25666666666666665,0.2087917923927307,0.20292316166038707,0.18333333333333332
0.13333333333333333,0.07404027879238129,0.06886298930267325,0.08
0.7409119894374543,0.8995370864868164,0.9025691619038211,0.8766666666666667
0.7733333333333333,0.9341763257980347,0.9295633849654398,0.8666666666666667
0.016666666666666666,0.013853964395821095,0.009010739615444071,0.01
0.006666666666666667,0.010071082040667534,0.010691055684043771,0.04
0.7922645232980761,0.8936731815338135,0.9318129294908017,0.89
0.7984888706167753,0.902436375617981,0.8006527671538269,0.78
0.1,0.062359828501939774,0.04624984563804723,0.12666666666666668
0.04666666666666667,0.08892570436000824,0.06902588939828837,0.08333333333333333
0.7856357541592677,0.9044831395149231,0.8507031962544622,0.77
0.6433333333333333,0.7926321029663086,0.8423403286151284,0.8433333333333334
0.15333333333333332,0.07938110083341599,0.01804386766664518,0.09333333333333334
0.023333333333333334,0.027606293559074402,0.03790545467867106,0.056666666666666664
0.7123150507682395,0.8374649882316589,0.7821341802940355,0.7066666666666667
0.7822009529423422,0.8619668483734131,0.8511252546675432,0.72
0.04666666666666667,0.020586568862199783,0.009658138223061902,0.043333333333333335
0.04666666666666667,0.03875063359737396,0.03695608749333924,0.06666666666666667
0.7697399458471437,0.8005194664001465,0.8633232100678897,0.72
0.9333333333333333,0.983210563659668,0.9718492820515174,0.98
0.02,0.019735606387257576,0.01696510864679563,0.02666666666666667
0.09666666666666666,0.048401862382888794,0.040455194420534225,0.10333333333333333
0.6052012242851563,0.7438758015632629,0.6718048971397953,0.69
0.9458665231431648,0.9834448099136353,0.9682211700270603,0.9433333333333334
0.05,0.016081854701042175,0.03314827718553149,0.01
0.04899689303151354,0.020283173769712448,0.01838569374695332,0.03333333333333333
0.47703335348048226,0.6382572650909424,0.520130393345425,0.5627256944444444
0.785015743102905,0.9093255400657654,0.8505175242194118,0.8266666666666667
0.22,0.20404547452926636,0.13484547741536765,0.15333333333333332
0.12,0.07943964749574661,0.06168363751039014,0.11333333333333333
0.5158378294950615,0.6203910112380981,0.6631043349915686,0.5833333333333334
0.6133333333333333,0.7094014286994934,0.7621856707634783,0.7666666666666667
0.016666666666666666,0.02081034891307354,0.007856921083624234,0.013333333333333334
0.07333333333333333,0.03941507264971733,0.02615845985640823,0.05
0.5013316515892795,0.6725884079933167,0.5610419296843377,0.63
0.4325852135984695,0.4467930793762207,0.5460667619939951,0.5166666666666667
0.14584864864864863,0.06581614166498184,0.13033886808113762,0.18666666666666668
0.17666666666666667,0.06547485291957855,0.0459174698694155,0.17
0.5796414136386608,0.5340480804443359,0.7167628478300462,0.49666666666666665
0.7740897146619231,0.9231209754943848,0.928189633585428,0.9
0.05,0.009977973066270351,0.005076398704978618,0.006666666666666667
0.09,0.052519991993904114,0.031039007723007616,0.08333333333333333
0.17078613972136555,0.057460758835077286,0.11266809995947923,0.12666666666666668
0.9266666666666666,0.9785223603248596,0.9894950709977096,0.9
0.09333333333333334,0.033302098512649536,0.009706868040717131,0.07
0.0781623959060859,0.03268427774310112,0.052058417779560495,0.08333333333333333
0.5423116490505244,0.5198714137077332,0.761115213139065,0.77
0.9461417258042236,0.9377569556236267,0.9486936393863932,0.87
0.15666666666666668,0.10040608793497086,0.08785822832209804,0.24333333333333335
0.13666666666666666,0.09458692371845245,0.09169888116841188,0.08
0.76,0.7862251400947571,0.883595369247762,0.8833333333333333
0.8466666666666667,0.8882226347923279,0.9609873716646954,0.9366666666666666
0.13,0.09093815833330154,0.094071320405335,0.15333333333333332
0.27,0.21081815659999847,0.3273747589742352,0.2966666666666667
0.37842906827509926,0.43143028020858765,0.5069461699287401,0.49
0.9463427916308399,0.9662938714027405,0.9868375963044926,0.96
0.30333333333333334,0.2294127643108368,0.2896843494762072,0.5233333333333333
0.05333333333333334,0.03376536816358566,0.05334004375356142,0.05333333333333334
0.5522957403242916,0.7454738020896912,0.6590472057511413,0.5966666666666667
0.9466666666666667,0.8797249794006348,0.9558929808067368,0.8766666666666667
0.19027830788804073,0.0785200223326683,0.2267911344719853,0.25333333333333335
0.1,0.03748057037591934,0.03905706853446226,0.056666666666666664
0.632247929277147,0.6944584846496582,0.6269162930132166,0.5966666666666667
0.849883863239851,0.9659102559089661,0.9457341001246632,0.9366666666666666
0.06,0.027818748727440834,0.06707384216237691,0.18
0.20238630244881542,0.06709779053926468,0.10624982205035276,0.23
0.6794003401376051,0.8097184896469116,0.7333742887763911,0.6133333333333333
0.5388639336090283,0.7200201749801636,0.6268767221892889,0.4033333333333333
0.03333333333333333,0.025612879544496536,0.014856541231791767,0.03
0.10333333333333333,0.11367890238761902,0.08907775568535645,0.02666666666666667
0.317546407027641,0.18367184698581696,0.14002244620555718,0.27
0.8366666666666667,0.8964372873306274,0.9192141852632295,0.9066666666666666
0.13256304511077566,0.10360246896743774,0.04841784198119798,0.04
0.07,0.029031172394752502,0.022036435400934064,0.03666666666666667
0.38,0.5922151803970337,0.5581928631078722,0.57
0.7181945273910347,0.872873067855835,0.843291346164512,0.7033333333333334
0.18333333333333332,0.13940760493278503,0.05834101314827874,0.08
0.16333333333333333,0.07806545495986938,0.04692676980964897,0.29
0.5766666666666667,0.8592058420181274,0.9603319384090655,0.69
0.77,0.867082417011261,0.9370531167786006,0.7233333333333334
0.16474653097494085,0.0696602538228035,0.11647059747514274,0.09666666666666666
0.14858805210233783,0.10835146903991699,0.07444310956708283,0.25
0.7890956633259892,0.8507721424102783,0.8132496230894654,0.86
0.9458665231431648,0.9863835573196411,0.9896747640405814,0.9366666666666666
0.01,0.00880196038633585,0.007898863866460326,0.013333333333333334
0.037941712204007286,0.023289933800697327,0.012709199386219842,0.023333333333333334
0.5518053570750707,0.7103138566017151,0.7807405552696792,0.702019675925926
0.8972112661272001,0.9364016652107239,0.9032673590763325,0.92
0.043333333333333335,0.028114285320043564,0.015605105065494201,0.02666666666666667
0.14666666666666667,0.11365928500890732,0.10306376487760836,0.07
0.7019260261449412,0.7712660431861877,0.6984766924413864,0.6066666666666667
0.663407069637705,0.8470208048820496,0.9407628304957639,0.9166666666666666
0.08382461918484974,0.10623222589492798,0.04044786295135788,0.06666666666666667
0.12333333333333334,0.060311947017908096,0.0876753499925894,0.15
0.5104545312380622,0.7414780855178833,0.8371719505737818,0.65
0.8955358744762185,0.9621939659118652,0.9319059708778863,0.7666666666666667
0.19,0.052524831146001816,0.07639323315424845,0.21333333333333335
0.01,0.019736340269446373,0.016030786891802533,0.013333333333333334
0.549384074332009,0.7113674283027649,0.6999777156352747,0.5633333333333334
0.8628141511601194,0.8883554339408875,0.9390483673471347,0.92
0.10369417281918579,0.026849346235394478,0.024536140597476205,0.016666666666666666
0.05,0.028264939785003662,0.040113781272308795,0.05535300925925926
0.7192232018008259,0.838226854801178,0.8477712115917636,0.8366666666666667
0.85,0.9614759087562561,0.9848975077130748,0.8733333333333333
0.11,0.08399182558059692,0.06512488609320585,0.06
0.027160575791511786,0.013032634742558002,0.006385065547305636,0.0033333333333333335
0.8817080295382296,0.9602857828140259,0.8677241428277251,0.7866666666666666
0.9199175179720015,0.9712981581687927,0.9785035300766974,0.93
0.05,0.02746185101568699,0.03745077124970834,0.10333333333333333
0.12333333333333334,0.11252621561288834,0.10237517317321375,0.11666666666666667
0.8341933364618295,0.9015896916389465,0.862854825289363,0.82
0.5584083273681161,0.7643921971321106,0.8101488071060219,0.7166666666666667
0.09666666666666666,0.09020522236824036,0.02261380724417172,0.14
0.17378887598399795,0.13894161581993103,0.10621818908328948,0.10666666666666667
0.7736901707359239,0.8770492672920227,0.8758393578913433,0.81
0.8923024208259343,0.9312894940376282,0.9736281109476222,0.8766666666666667
0.09666666666666666,0.04323090985417366,0.07463177537313831,0.06333333333333334
0.19666666666666666,0.1495530754327774,0.12150258756536932,0.1
0.7746170444161449,0.8970459699630737,0.8999284841803564,0.73
0.949945709618526,0.9868467450141907,0.9743887296684449,0.97
0.08694497455470739,0.037100255489349365,0.03319975091529585,0.08
0.11360979087452473,0.08144527673721313,0.1440640122164195,0.2
0.48396183695864653,0.5785927772521973,0.7047395232937869,0.51
0.76,0.9108746647834778,0.8973143819031965,0.8633333333333333
0.03333333333333333,0.01489224098622799,0.013369202906502623,0.03333333333333333
0.02,0.015826284885406494,0.021499551863419283,0.016666666666666666
0.5078123677497153,0.66017746925354,0.7756409274128845,0.66
0.8566087934272412,0.9506882429122925,0.9522077376871126,0.9333333333333333
0.4166666666666667,0.5353603363037109,0.3505935728222255,0.36
0.2733333333333333,0.30567383766174316,0.20323194751029316,0.30666666666666664
0.6025496700545183,0.6534191966056824,0.7348676700114051,0.5533333333333333
0.6285052021598841,0.8339342474937439,0.8106428039763116,0.6566666666666666
0.03382461918484973,0.026507560163736343,0.020398148025658393,0.0
0.10666666666666667,0.06768693029880524,0.09812533496480716,0.12666666666666668
0.4376190121295387,0.5126231908798218,0.5885231605125332,0.48333333333333334
0.8839220149113575,0.964033842086792,0.9316817826711137,0.8933333333333333
0.1602764575411914,0.04465796798467636,0.04113845212895324,0.14
0.07,0.040203988552093506,0.017586256987233328,0.03333333333333333
0.5300829656064354,0.6229076385498047,0.6515947141422136,0.4166666666666667
0.94318637013916,0.9751923084259033,0.9826372128336017,0.96
0.29333333333333333,0.05102191120386124,0.15202644379125513,0.10333333333333333
0.13333333333333333,0.07574797421693802,0.04356087312666585,0.07
0.31730328750162284,0.4099985957145691,0.40254073215078,0.17864583333333336
0.7298694646881494,0.9161162376403809,0.9312228859841206,0.8
0.0033333333333333335,0.011855287477374077,0.005402033523969587,0.043333333333333335
0.12233022636484686,0.05614437162876129,0.019684395447953345,0.023333333333333334
0.20149991083469979,0.2191954255104065,0.16163070439770805,0.16080439814814818
0.5384439685938616,0.6859509348869324,0.8621849059828532,0.69
0.06,0.020736223086714745,0.012492362418906295,0.06333333333333334
0.05333333333333334,0.05028562620282173,0.03385275178009665,0.016666666666666666
0.07072537447645527,0.06431148946285248,0.06114236706915321,0.13751157407407408
0.6366666666666667,0.8007543683052063,0.8595462101348436,0.5633333333333334
0.03666666666666667,0.02196437120437622,0.012311045810949679,0.04
0.2966666666666667,0.17277705669403076,0.1019914339835837,0.14
0.13,0.12496433407068253,0.19280404199225915,0.12333333333333334
0.22333333333333333,0.07667315006256104,0.12794314910811244,0.2633333333333333
0.11,0.05466490611433983,0.04302950714219881,0.20333333333333334
0.20666666666666667,0.0928940400481224,0.10247122893663715,0.13333333333333333
0.4678276289976816,0.5608298778533936,0.6640339377698172,0.47429976851851857
0.9333333333333333,0.9856469035148621,0.9835449011648084,0.91
0.12666666666666668,0.028094513341784477,0.03867638894374986,0.09
0.45666666666666667,0.5635667443275452,0.6023869025384795,0.48
0.4158891318217774,0.3431563377380371,0.39556948213735593,0.3494560185185185
0.8053761574074074,0.9552977681159973,0.9751752692813143,0.86
0.023333333333333334,0.03671152517199516,0.008293200595527416,0.006666666666666667
0.02,0.01680147275328636,0.016555589092738725,0.02
0.4729945905614625,0.680565595626831,0.688603345244056,0.5533333333333333
0.5683102976982842,0.7087468504905701,0.6972111455249891,0.69
0.05333333333333334,0.024881819263100624,0.011614298850006824,0.02666666666666667
0.18666666666666668,0.2785980999469757,0.11323433880463456,0.10333333333333333
0.366535464174207,0.5305944681167603,0.5097640308272331,0.28202546296296294
0.6044167471215335,0.6884621381759644,0.8014010476882788,0.86
0.055405092592592596,0.040915895253419876,0.03380063263543347,0.043333333333333335
0.0837526728439059,0.046213239431381226,0.05331850558974216,0.18
0.4092567012004604,0.23829981684684753,0.37011077304319945,0.3933333333333333
0.8992774936061381,0.9452804923057556,0.9618530031013248,0.9466666666666667
0.016666666666666666,0.016405217349529266,0.017856473261425233,0.01
0.06,0.061232876032590866,0.08730757829227308,0.056666666666666664
0.7666666666666667,0.7519808411598206,0.879776142604827,0.88
0.9494096133751306,0.9686391949653625,0.9919517327834482,0.99
0.23,0.04679206758737564,0.16502481471972655,0.22666666666666666
0.11666666666666667,0.05350310355424881,0.019517366057470772,0.12666666666666668
0.44367180500082043,0.4896622598171234,0.5400188026002034,0.37333333333333335
0.7630574115317991,0.9202856421470642,0.9233242028723089,0.7766666666666666
0.0033333333333333335,0.0076327696442604065,0.004291216386006029,0.01
0.05333333333333334,0.0328063927590847,0.053626595796173814,0.06333333333333334
0.500811992639963,0.7480396628379822,0.8057982708447365,0.53
0.732680443246481,0.8807207345962524,0.9365466218313646,0.7
0.13666666666666666,0.04548872262239456,0.020050087331378107,0.07333333333333333
0.2866666666666667,0.31686049699783325,0.14965188072155816,0.21666666666666667
0.6785219232732506,0.8207818269729614,0.7631382226012172,0.73
0.7033333333333334,0.874731719493866,0.9205951216279318,0.8666666666666667
0.1,0.03735695406794548,0.05202609349129519,0.07333333333333333
0.30968247187811476,0.3498916029930115,0.6058960195699602,0.5233333333333333
0.7048136294997186,0.9078690409660339,0.8708752832801825,0.78
0.9763582605531296,0.9811588525772095,0.9872362112541606,0.9733333333333334
0.16666666666666666,0.05839332938194275,0.09266856965986416,0.27666666666666667
0.09,0.058466874063014984,0.08071404154053405,0.07
0.8,0.8863657712936401,0.9532646327292001,0.9
0.9766666666666667,0.9754536747932434,0.9910413417227549,0.9633333333333334
0.11,0.029024789109826088,0.08636188604846438,0.08333333333333333
0.15858805210233784,0.10984483361244202,0.08461414930347926,0.2866666666666667
0.7608751219535625,0.8744524121284485,0.8215904830838361,0.8533333333333334
0.98,0.9871359467506409,0.9919495140246394,0.94
0.016666666666666666,0.009180068969726562,0.005523299479407882,0.01
0.043694172819185785,0.026630384847521782,0.03913474316629611,0.09666666666666666
0.6898697779735027,0.8210939168930054,0.7110829674424733,0.64
0.9178254795938051,0.9736483097076416,0.9473334321512089,0.8866666666666667
0.02,0.014594177715480328,0.012151388646113884,0.006666666666666667
0.08666666666666667,0.0334370955824852,0.04699255673985479,0.05333333333333334
0.7667266819859481,0.8790199756622314,0.8012283801656138,0.6933333333333334
0.6926797197427776,0.8987491130828857,0.9314883006635624,0.8966666666666666
0.07382461918484973,0.07270131260156631,0.04911867325120639,0.09666666666666666
0.08708600617723924,0.03889138251543045,0.10581511496422505,0.23
0.6820833312408322,0.9141739010810852,0.837810532054215,0.6933333333333334
0.8858379536918263,0.9564587473869324,0.9410626097616979,0.8566666666666667
0.03,0.03105052560567856,0.020490089325816262,0.07333333333333333
0.03666666666666667,0.029678329825401306,0.029996568890777637,0.03333333333333333
0.76,0.8689751625061035,0.9561249458350243,0.8366666666666667
0.9833333333333333,0.9818731546401978,0.9904256778652216,0.9766666666666667
0.06036083948585245,0.027719980105757713,0.025259123240770197,0.02
0.05333333333333334,0.025447774678468704,0.014727687545858814,0.023333333333333334
0.21708842285061916,0.14257410168647766,0.20790234571687718,0.2054050925925926
0.95,0.9769285321235657,0.9841427828320483,0.9333333333333333
0.0,0.011451229453086853,0.023894295846036456,0.03666666666666667
0.05674919826447841,0.029679106548428535,0.01583197434803502,0.023333333333333334
0.7577836712348578,0.8540936708450317,0.7713842630850515,0.7266666666666667
0.7924937713343435,0.9344894289970398,0.9519127890995217,0.9033333333333333
0.03,0.01823613978922367,0.012056621571424236,0.013333333333333334
0.27,0.28403738141059875,0.2589805552807399,0.25666666666666665
0.5861244223222519,0.6579722762107849,0.7977619855862842,0.5933333333333334
0.6933333333333334,0.900480329990387,0.9052792401616471,0.7366666666666667
0.03715795251818307,0.02871520444750786,0.020351039895698243,0.016666666666666666
0.06919985647649803,0.04154491052031517,0.07059065102119567,0.12333333333333334
0.5630401790988994,0.680357813835144,0.7204359191252563,0.64
0.935826458389529,0.969716489315033,0.9664198622263428,0.9633333333333334
0.06666666666666667,0.027191322296857834,0.020477552346207288,0.01
0.05610423116615067,0.07437709718942642,0.040521528986402516,0.05
0.5697759952642746,0.5729627013206482,0.5502574437733565,0.5966666666666667
0.9733333333333334,0.9724615812301636,0.9892205480536683,0.9466666666666667
0.23666666666666666,0.04504162073135376,0.2109355279209733,0.11333333333333333
0.3560727367870225,0.3776005208492279,0.1811653744359775,0.35
0.6488275059136336,0.6773883700370789,0.6598586744868356,0.61
0.905735987831314,0.969764232635498,0.9712861215321072,0.9366666666666666
0.013333333333333334,0.012364565394818783,0.006934406422492803,0.0033333333333333335
0.016666666666666666,0.01712612621486187,0.028176063479348156,0.02
0.503451177094158,0.6101933717727661,0.6191830689121894,0.4960590277777777
0.7939403436440002,0.8837729096412659,0.8876482868139278,0.71
0.07666666666666666,0.037861939519643784,0.03843230892862225,0.1
0.23333333333333334,0.19564467668533325,0.14916866960249908,0.2833333333333333
0.5641601615576002,0.4928421974182129,0.524670291155241,0.35
0.6685052021598841,0.8562136888504028,0.8977344225716629,0.7366666666666667
0.016666666666666666,0.01821008510887623,0.013086005169549265,0.01
0.12666666666666668,0.19421090185642242,0.06325107357297033,0.06
0.5758569283996842,0.5889226794242859,0.602111005244509,0.58
0.7086964863225871,0.8406017422676086,0.7842716219113387,0.6533333333333333
0.05027645754119139,0.02795431576669216,0.01784747795649819,0.0686863425925926
0.14333333333333334,0.04704902693629265,0.04722177099494503,0.11666666666666667
0.5788160065904293,0.759640634059906,0.743041369317561,0.45
0.7884287039735007,0.9401808977127075,0.9194030523763618,0.8666666666666667
0.076354587929838,0.030314292758703232,0.03405452939286005,0.03666666666666667
0.09,0.06655631959438324,0.017964480065127533,0.06
0.6110462964110651,0.740685224533081,0.5582850456722275,0.6120717592592593
0.7753761574074074,0.9363623261451721,0.9725527617639385,0.7033333333333334
0.05333333333333334,0.01613885909318924,0.008023361150050912,0.03666666666666667
0.09,0.03091062232851982,0.01442896051176003,0.023333333333333334
0.22251531531531532,0.21019090712070465,0.233994379837646,0.16878472222222224
0.5648322738804665,0.6792801022529602,0.8745365648512491,0.69
0.16666666666666666,0.13714587688446045,0.12583662809466148,0.14666666666666667
0.05333333333333334,0.053357791155576706,0.03477748056505698,0.016666666666666666
0.07072537447645527,0.06786910444498062,0.06369290888647304,0.15084490740740739
0.6333333333333333,0.8404982686042786,0.8125205019001477,0.5966666666666667
0.023333333333333334,0.018605099990963936,0.007391495711233632,0.043333333333333335
0.25333333333333335,0.16281981766223907,0.10264822525349548,0.14333333333333334
0.12333333333333334,0.12356478720903397,0.20169214546689648,0.12333333333333334
0.19333333333333333,0.05159924551844597,0.1165409950224402,0.2633333333333333
0.13666666666666666,0.05195646360516548,0.05482706856659763,0.2
0.20333333333333334,0.10631302744150162,0.09063602480616889,0.16666666666666666
0.47766101377214576,0.5536039471626282,0.6568376965425813,0.4822569444444445
0.8813811648623304,0.941946268081665,0.9457322818598938,0.8833333333333333
0.12666666666666668,0.028094513341784477,0.03657823268691127,0.10666666666666667
